"X","Y"
-236.356098180699,-1425.26571990645
-186.356098180699,-1425.26571990645
-136.356098180699,-1425.26571990645
-286.356098180699,-1375.26571990645
-236.356098180699,-1375.26571990645
-186.356098180699,-1375.26571990645
1513.6439018193,-1375.26571990645
1563.6439018193,-1375.26571990645
-336.356098180699,-1325.26571990645
-286.356098180699,-1325.26571990645
-236.356098180699,-1325.26571990645
-186.356098180699,-1325.26571990645
1463.6439018193,-1325.26571990645
1513.6439018193,-1325.26571990645
1563.6439018193,-1325.26571990645
-336.356098180699,-1275.26571990645
-286.356098180699,-1275.26571990645
-236.356098180699,-1275.26571990645
-186.356098180699,-1275.26571990645
-136.356098180699,-1275.26571990645
1413.6439018193,-1275.26571990645
1463.6439018193,-1275.26571990645
1513.6439018193,-1275.26571990645
1563.6439018193,-1275.26571990645
-386.356098180699,-1225.26571990645
-336.356098180699,-1225.26571990645
-286.356098180699,-1225.26571990645
-236.356098180699,-1225.26571990645
-186.356098180699,-1225.26571990645
-136.356098180699,-1225.26571990645
1363.6439018193,-1225.26571990645
1413.6439018193,-1225.26571990645
1463.6439018193,-1225.26571990645
1513.6439018193,-1225.26571990645
1563.6439018193,-1225.26571990645
-386.356098180699,-1175.26571990645
-336.356098180699,-1175.26571990645
-286.356098180699,-1175.26571990645
-236.356098180699,-1175.26571990645
-186.356098180699,-1175.26571990645
-136.356098180699,-1175.26571990645
-86.3560981806987,-1175.26571990645
1363.6439018193,-1175.26571990645
1413.6439018193,-1175.26571990645
1463.6439018193,-1175.26571990645
1513.6439018193,-1175.26571990645
1563.6439018193,-1175.26571990645
-436.356098180699,-1125.26571990645
-386.356098180699,-1125.26571990645
-336.356098180699,-1125.26571990645
-286.356098180699,-1125.26571990645
-236.356098180699,-1125.26571990645
-186.356098180699,-1125.26571990645
-136.356098180699,-1125.26571990645
-86.3560981806987,-1125.26571990645
-36.3560981806987,-1125.26571990645
13.6439018193013,-1125.26571990645
1313.6439018193,-1125.26571990645
1363.6439018193,-1125.26571990645
1413.6439018193,-1125.26571990645
1463.6439018193,-1125.26571990645
1513.6439018193,-1125.26571990645
-436.356098180699,-1075.26571990645
-386.356098180699,-1075.26571990645
-336.356098180699,-1075.26571990645
-286.356098180699,-1075.26571990645
-236.356098180699,-1075.26571990645
-186.356098180699,-1075.26571990645
-136.356098180699,-1075.26571990645
-86.3560981806987,-1075.26571990645
-36.3560981806987,-1075.26571990645
13.6439018193013,-1075.26571990645
63.6439018193013,-1075.26571990645
113.643901819301,-1075.26571990645
513.643901819301,-1075.26571990645
1363.6439018193,-1075.26571990645
1413.6439018193,-1075.26571990645
1463.6439018193,-1075.26571990645
1513.6439018193,-1075.26571990645
-786.356098180699,-1025.26571990645
-736.356098180699,-1025.26571990645
-686.356098180699,-1025.26571990645
-486.356098180699,-1025.26571990645
-436.356098180699,-1025.26571990645
-386.356098180699,-1025.26571990645
-336.356098180699,-1025.26571990645
-286.356098180699,-1025.26571990645
-236.356098180699,-1025.26571990645
-186.356098180699,-1025.26571990645
-136.356098180699,-1025.26571990645
-86.3560981806987,-1025.26571990645
-36.3560981806987,-1025.26571990645
13.6439018193013,-1025.26571990645
63.6439018193013,-1025.26571990645
113.643901819301,-1025.26571990645
163.643901819301,-1025.26571990645
213.643901819301,-1025.26571990645
313.643901819301,-1025.26571990645
363.643901819301,-1025.26571990645
463.643901819301,-1025.26571990645
513.643901819301,-1025.26571990645
563.643901819301,-1025.26571990645
613.643901819301,-1025.26571990645
1313.6439018193,-1025.26571990645
1363.6439018193,-1025.26571990645
1413.6439018193,-1025.26571990645
1463.6439018193,-1025.26571990645
-836.356098180699,-975.265719906452
-786.356098180699,-975.265719906452
-736.356098180699,-975.265719906452
-686.356098180699,-975.265719906452
-636.356098180699,-975.265719906452
-586.356098180699,-975.265719906452
-536.356098180699,-975.265719906452
-486.356098180699,-975.265719906452
-436.356098180699,-975.265719906452
-386.356098180699,-975.265719906452
-336.356098180699,-975.265719906452
-286.356098180699,-975.265719906452
-236.356098180699,-975.265719906452
-186.356098180699,-975.265719906452
-136.356098180699,-975.265719906452
-86.3560981806987,-975.265719906452
-36.3560981806987,-975.265719906452
13.6439018193013,-975.265719906452
63.6439018193013,-975.265719906452
113.643901819301,-975.265719906452
163.643901819301,-975.265719906452
213.643901819301,-975.265719906452
263.643901819301,-975.265719906452
313.643901819301,-975.265719906452
363.643901819301,-975.265719906452
413.643901819301,-975.265719906452
463.643901819301,-975.265719906452
513.643901819301,-975.265719906452
1263.6439018193,-975.265719906452
1313.6439018193,-975.265719906452
1363.6439018193,-975.265719906452
1413.6439018193,-975.265719906452
1463.6439018193,-975.265719906452
-836.356098180699,-925.265719906452
-786.356098180699,-925.265719906452
-736.356098180699,-925.265719906452
-686.356098180699,-925.265719906452
-636.356098180699,-925.265719906452
-586.356098180699,-925.265719906452
-536.356098180699,-925.265719906452
-486.356098180699,-925.265719906452
-436.356098180699,-925.265719906452
-386.356098180699,-925.265719906452
-336.356098180699,-925.265719906452
-286.356098180699,-925.265719906452
-236.356098180699,-925.265719906452
-186.356098180699,-925.265719906452
-136.356098180699,-925.265719906452
-86.3560981806987,-925.265719906452
-36.3560981806987,-925.265719906452
13.6439018193013,-925.265719906452
63.6439018193013,-925.265719906452
113.643901819301,-925.265719906452
163.643901819301,-925.265719906452
213.643901819301,-925.265719906452
263.643901819301,-925.265719906452
313.643901819301,-925.265719906452
363.643901819301,-925.265719906452
413.643901819301,-925.265719906452
463.643901819301,-925.265719906452
513.643901819301,-925.265719906452
563.643901819301,-925.265719906452
613.643901819301,-925.265719906452
663.643901819301,-925.265719906452
713.643901819301,-925.265719906452
813.643901819301,-925.265719906452
1063.6439018193,-925.265719906452
1113.6439018193,-925.265719906452
1213.6439018193,-925.265719906452
1263.6439018193,-925.265719906452
1313.6439018193,-925.265719906452
1363.6439018193,-925.265719906452
1413.6439018193,-925.265719906452
-836.356098180699,-875.265719906452
-786.356098180699,-875.265719906452
-736.356098180699,-875.265719906452
-686.356098180699,-875.265719906452
-636.356098180699,-875.265719906452
-586.356098180699,-875.265719906452
-536.356098180699,-875.265719906452
-486.356098180699,-875.265719906452
-436.356098180699,-875.265719906452
-386.356098180699,-875.265719906452
